simulation_id,node_id,node_type,value_initial,value_final,value_max,value_min,value_mean,rate_final
47,lista_espera,administrative_state,0.0,1131.0,1131.0,0.0,569.672131147541,0.17707844058243308
47,grado_I,degree,0.0,1614.0,1614.0,0.0,942.0655737704918,0.35018442178346715
47,grado_II,degree,0.0,1677.0,1677.0,0.0,982.7540983606557,0.3638533304404426
47,grado_III,degree,0.0,1318.0,1318.0,0.0,772.327868852459,0.28596224777609025
47,teleasistencia,benefit,0.0,994.0,994.0,0.0,515.016393442623,0.3028641072516758
47,ayuda_domicilio,benefit,0.0,653.0,653.0,0.0,331.72131147540983,0.19896404631322365
47,atencion_residencial,benefit,0.0,325.0,325.0,0.0,164.21311475409837,0.09902498476538696
47,cuidados_familiares,benefit,0.0,1310.0,1310.0,0.0,689.1475409836065,0.3991468616697136
48,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
48,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
48,no_solicitantes,administrative_state,6387.0,896.0,6387.0,896.0,2775.377049180328,0.1402849538124315
48,pendiente_grado,administrative_state,0.0,223.0,862.0,0.0,516.0819672131148,0.03491467042429936
48,sin_grado,administrative_state,0.0,878.0,878.0,0.0,510.655737704918,0.13746672929387818
48,con_derecho,administrative_state,0.0,145.0,517.0,0.0,319.6885245901639,0.022702364177235007
48,con_pia,administrative_state,0.0,28.0,125.0,0.0,69.59016393442623,0.004383904806638484
48,prestacion_efectiva,administrative_state,0.0,3045.0,3045.0,0.0,1584.8524590163934,0.4767496477219352
48,lista_espera,administrative_state,0.0,1172.0,1172.0,0.0,610.7540983606557,0.18349772976358228
48,grado_I,degree,0.0,1533.0,1533.0,0.0,887.5081967213115,0.3492027334851936
48,grado_II,degree,0.0,1576.0,1576.0,0.0,933.655737704918,0.358997722095672
48,grado_III,degree,0.0,1281.0,1281.0,0.0,763.7213114754098,0.2917995444191344
48,teleasistencia,benefit,0.0,1068.0,1068.0,0.0,541.8524590163935,0.35073891625615766
48,ayuda_domicilio,benefit,0.0,630.0,630.0,0.0,337.27868852459017,0.20689655172413793
48,atencion_residencial,benefit,0.0,282.0,282.0,0.0,148.672131147541,0.09261083743842365
48,cuidados_familiares,benefit,0.0,1065.0,1065.0,0.0,557.0491803278688,0.3497536945812808
49,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
49,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
49,no_solicitantes,administrative_state,6387.0,921.0,6387.0,921.0,2806.8852459016393,0.14419915453264442
49,pendiente_grado,administrative_state,0.0,226.0,904.0,0.0,520.4754098360655,0.03538437451072491
49,sin_grado,administrative_state,0.0,863.0,863.0,0.0,515.0491803278688,0.13511820886175044
49,con_derecho,administrative_state,0.0,165.0,530.0,0.0,339.59016393442624,0.025833724753405354
49,con_pia,administrative_state,0.0,41.0,127.0,0.0,69.04918032786885,0.006419289181149209
49,prestacion_efectiva,administrative_state,0.0,3168.0,3168.0,0.0,1624.2131147540983,0.4960075152653828
49,lista_espera,administrative_state,0.0,1003.0,1003.0,0.0,511.73770491803276,0.15703773289494286
49,grado_I,degree,0.0,1606.0,1606.0,0.0,937.4754098360655,0.36691798035183915
49,grado_II,degree,0.0,1648.0,1648.0,0.0,948.5737704918033,0.376513593785698
49,grado_III,degree,0.0,1123.0,1123.0,0.0,658.5409836065573,0.25656842586246287
49,teleasistencia,benefit,0.0,1053.0,1053.0,0.0,536.2459016393443,0.33238636363636365
49,ayuda_domicilio,benefit,0.0,626.0,626.0,0.0,311.57377049180326,0.1976010101010101
49,atencion_residencial,benefit,0.0,360.0,360.0,0.0,188.40983606557376,0.11363636363636363
49,cuidados_familiares,benefit,0.0,1129.0,1129.0,0.0,587.983606557377,0.35637626262626265
50,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
50,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
50,no_solicitantes,administrative_state,6387.0,834.0,6387.0,834.0,2705.0163934426228,0.13057773602630343
50,pendiente_grado,administrative_state,0.0,166.0,848.0,0.0,490.08196721311475,0.02599029278221387
50,sin_grado,administrative_state,0.0,1057.0,1057.0,0.0,635.0,0.16549240645060279
50,con_derecho,administrative_state,0.0,114.0,522.0,0.0,302.0327868852459,0.017848755284170972
50,con_pia,administrative_state,0.0,30.0,142.0,0.0,69.11475409836065,0.004697040864255519
50,prestacion_efectiva,administrative_state,0.0,3157.0,3157.0,0.0,1641.7377049180327,0.4942852669484891
50,lista_espera,administrative_state,0.0,1029.0,1029.0,0.0,544.016393442623,0.1611085016439643
50,grado_I,degree,0.0,1619.0,1619.0,0.0,957.2131147540983,0.3739030023094688
50,grado_II,degree,0.0,1554.0,1554.0,0.0,915.0983606557377,0.35889145496535796
50,grado_III,degree,0.0,1157.0,1157.0,0.0,684.5901639344262,0.2672055427251732
50,teleasistencia,benefit,0.0,874.0,874.0,0.0,460.0,0.2768451061133988
50,ayuda_domicilio,benefit,0.0,639.0,639.0,0.0,320.9344262295082,0.20240734874881217
50,atencion_residencial,benefit,0.0,377.0,377.0,0.0,199.7704918032787,0.119417168197656
50,cuidados_familiares,benefit,0.0,1267.0,1267.0,0.0,661.0327868852459,0.401330376940133
51,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
51,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
51,no_solicitantes,administrative_state,6387.0,644.0,6387.0,644.0,2508.9836065573772,0.10082981055268514
51,pendiente_grado,administrative_state,0.0,159.0,924.0,0.0,509.39344262295083,0.02489431658055425
51,sin_grado,administrative_state,0.0,1031.0,1031.0,0.0,612.3934426229508,0.16142163770158133
51,con_derecho,administrative_state,0.0,132.0,646.0,0.0,345.0,0.020666979802724285
51,con_pia,administrative_state,0.0,23.0,136.0,0.0,72.47540983606558,0.003601064662595898
51,prestacion_efectiva,administrative_state,0.0,2806.0,2806.0,0.0,1481.0655737704917,0.43932988883669954
51,lista_espera,administrative_state,0.0,1592.0,1592.0,0.0,857.688524590164,0.24925630186315953
51,grado_I,degree,0.0,1728.0,1728.0,0.0,1042.1311475409836,0.37952998023281354
51,grado_II,degree,0.0,1684.0,1684.0,0.0,1033.9344262295083,0.36986602240281136
51,grado_III,degree,0.0,1141.0,1141.0,0.0,680.1639344262295,0.25060399736437516
51,teleasistencia,benefit,0.0,869.0,869.0,0.0,453.9836065573771,0.3096935138987883
51,ayuda_domicilio,benefit,0.0,562.0,562.0,0.0,297.6885245901639,0.20028510334996436
51,atencion_residencial,benefit,0.0,348.0,348.0,0.0,179.55737704918033,0.1240199572344975
51,cuidados_familiares,benefit,0.0,1027.0,1027.0,0.0,549.8360655737705,0.3660014255167498
52,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
52,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
52,no_solicitantes,administrative_state,6387.0,703.0,6387.0,703.0,2628.655737704918,0.11006732425238766
52,pendiente_grado,administrative_state,0.0,195.0,947.0,0.0,552.0491803278688,0.030530765617660875
52,sin_grado,administrative_state,0.0,1328.0,1328.0,0.0,784.2131147540983,0.20792234225771097
52,con_derecho,administrative_state,0.0,145.0,477.0,0.0,301.04918032786884,0.022702364177235007
52,con_pia,administrative_state,0.0,23.0,115.0,0.0,65.8360655737705,0.003601064662595898
52,prestacion_efectiva,administrative_state,0.0,2508.0,2508.0,0.0,1286.4098360655737,0.39267261625176136
52,lista_espera,administrative_state,0.0,1485.0,1485.0,0.0,768.7868852459017,0.2325035227806482
52,grado_I,degree,0.0,1444.0,1444.0,0.0,831.7213114754098,0.3470319634703196
52,grado_II,degree,0.0,1676.0,1676.0,0.0,980.8196721311475,0.40278779139629894
52,grado_III,degree,0.0,1041.0,1041.0,0.0,609.5409836065573,0.2501802451333814
52,teleasistencia,benefit,0.0,827.0,827.0,0.0,422.78688524590166,0.32974481658692184
52,ayuda_domicilio,benefit,0.0,589.0,589.0,0.0,303.27868852459017,0.23484848484848486
52,atencion_residencial,benefit,0.0,246.0,246.0,0.0,124.26229508196721,0.09808612440191387
52,cuidados_familiares,benefit,0.0,846.0,846.0,0.0,436.08196721311475,0.3373205741626794
53,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
53,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
53,no_solicitantes,administrative_state,6387.0,674.0,6387.0,674.0,2532.377049180328,0.10552685141694067
53,pendiente_grado,administrative_state,0.0,168.0,937.0,0.0,501.1803278688525,0.026303428839830906
53,sin_grado,administrative_state,0.0,634.0,634.0,0.0,388.5245901639344,0.09926413026459997
53,con_derecho,administrative_state,0.0,148.0,619.0,0.0,350.3114754098361,0.02317206826366056
53,con_pia,administrative_state,0.0,30.0,164.0,0.0,78.08196721311475,0.004697040864255519
53,prestacion_efectiva,administrative_state,0.0,3622.0,3622.0,0.0,1936.9180327868853,0.5670894003444497
53,lista_espera,administrative_state,0.0,1111.0,1111.0,0.0,599.6065573770492,0.17394708000626272
53,grado_I,degree,0.0,1744.0,1744.0,0.0,1058.8196721311476,0.35512115658725313
53,grado_II,degree,0.0,1913.0,1913.0,0.0,1157.704918032787,0.38953369985746283
53,grado_III,degree,0.0,1254.0,1254.0,0.0,748.3934426229508,0.25534514355528404
53,teleasistencia,benefit,0.0,1023.0,1023.0,0.0,545.1311475409836,0.2824406405300939
53,ayuda_domicilio,benefit,0.0,736.0,736.0,0.0,391.57377049180326,0.20320265046935396
53,atencion_residencial,benefit,0.0,446.0,446.0,0.0,245.14754098360655,0.12313638873550524
53,cuidados_familiares,benefit,0.0,1417.0,1417.0,0.0,755.0655737704918,0.39122032026504694
54,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
54,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
54,no_solicitantes,administrative_state,6387.0,799.0,6387.0,799.0,2711.2131147540986,0.12509785501800533
54,pendiente_grado,administrative_state,0.0,180.0,842.0,0.0,466.78688524590166,0.028182245185533115
54,sin_grado,administrative_state,0.0,1156.0,1156.0,0.0,692.2295081967213,0.180992641302646
54,con_derecho,administrative_state,0.0,151.0,595.0,0.0,330.72131147540983,0.02364177235008611
54,con_pia,administrative_state,0.0,33.0,123.0,0.0,67.22950819672131,0.005166744950681071
54,prestacion_efectiva,administrative_state,0.0,2996.0,2996.0,0.0,1566.327868852459,0.4690778143103178
54,lista_espera,administrative_state,0.0,1072.0,1072.0,0.0,552.4918032786885,0.16784092688273056
54,grado_I,degree,0.0,1635.0,1635.0,0.0,965.655737704918,0.3845249294449671
54,grado_II,degree,0.0,1622.0,1622.0,0.0,971.3770491803278,0.38146754468485417
54,grado_III,degree,0.0,995.0,995.0,0.0,579.7377049180328,0.23400752587017873
54,teleasistencia,benefit,0.0,920.0,920.0,0.0,489.6393442622951,0.30707610146862485
54,ayuda_domicilio,benefit,0.0,610.0,610.0,0.0,315.4918032786885,0.20360480640854473
54,atencion_residencial,benefit,0.0,336.0,336.0,0.0,178.4262295081967,0.11214953271028037
54,cuidados_familiares,benefit,0.0,1130.0,1130.0,0.0,582.7704918032787,0.3771695594125501
55,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
55,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
55,no_solicitantes,administrative_state,6387.0,839.0,6387.0,839.0,2791.245901639344,0.13136057617034602
55,pendiente_grado,administrative_state,0.0,218.0,787.0,0.0,457.1639344262295,0.03413183028025677
55,sin_grado,administrative_state,0.0,1121.0,1121.0,0.0,670.8032786885246,0.1755127602943479
55,con_derecho,administrative_state,0.0,129.0,478.0,0.0,292.5409836065574,0.020197275716298733
55,con_pia,administrative_state,0.0,39.0,122.0,0.0,66.88524590163935,0.0061061531235321745
55,prestacion_efectiva,administrative_state,0.0,3035.0,3035.0,0.0,1586.8688524590164,0.47518396743385
55,lista_espera,administrative_state,0.0,1006.0,1006.0,0.0,521.4918032786885,0.1575074369813684
55,grado_I,degree,0.0,1518.0,1518.0,0.0,898.2950819672132,0.36065573770491804
55,grado_II,degree,0.0,1674.0,1674.0,0.0,974.1803278688525,0.3977191732002851
55,grado_III,degree,0.0,1017.0,1017.0,0.0,595.311475409836,0.24162508909479685
55,teleasistencia,benefit,0.0,961.0,961.0,0.0,515.1147540983607,0.31663920922570016
55,ayuda_domicilio,benefit,0.0,695.0,695.0,0.0,361.59016393442624,0.22899505766062603
55,atencion_residencial,benefit,0.0,314.0,314.0,0.0,160.63934426229508,0.10345963756177924
55,cuidados_familiares,benefit,0.0,1065.0,1065.0,0.0,549.5245901639345,0.35090609555189456
56,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
56,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
56,no_solicitantes,administrative_state,6387.0,834.0,6387.0,834.0,2745.27868852459,0.13057773602630343
56,pendiente_grado,administrative_state,0.0,175.0,808.0,0.0,466.57377049180326,0.027399405041490528
56,sin_grado,administrative_state,0.0,1190.0,1190.0,0.0,692.6065573770492,0.1863159542821356
56,con_derecho,administrative_state,0.0,167.0,556.0,0.0,330.5245901639344,0.02614686081102239
56,con_pia,administrative_state,0.0,36.0,111.0,0.0,65.91803278688525,0.0056364490371066224
56,prestacion_efectiva,administrative_state,0.0,2768.0,2768.0,0.0,1446.704918032787,0.4333803037419759
56,lista_espera,administrative_state,0.0,1217.0,1217.0,0.0,639.3934426229508,0.19054329105996556
56,grado_I,degree,0.0,1577.0,1577.0,0.0,940.327868852459,0.3765520534861509
56,grado_II,degree,0.0,1615.0,1615.0,0.0,951.5081967213115,0.3856255969436485
56,grado_III,degree,0.0,996.0,996.0,0.0,590.7049180327868,0.23782234957020057
56,teleasistencia,benefit,0.0,809.0,809.0,0.0,415.1803278688525,0.2922687861271676
56,ayuda_domicilio,benefit,0.0,526.0,526.0,0.0,281.8032786885246,0.19002890173410406
56,atencion_residencial,benefit,0.0,243.0,243.0,0.0,125.60655737704919,0.08778901734104046
56,cuidados_familiares,benefit,0.0,1190.0,1190.0,0.0,624.1147540983607,0.42991329479768786
57,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
57,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
57,no_solicitantes,administrative_state,6387.0,767.0,6387.0,767.0,2699.2131147540986,0.12008767809613277
57,pendiente_grado,administrative_state,0.0,220.0,927.0,0.0,524.9672131147541,0.034444966337873806
57,sin_grado,administrative_state,0.0,1343.0,1343.0,0.0,780.7049180327868,0.21027086268983874
57,con_derecho,administrative_state,0.0,159.0,516.0,0.0,309.5409836065574,0.02489431658055425
57,con_pia,administrative_state,0.0,34.0,127.0,0.0,63.90163934426229,0.005323312979489589
57,prestacion_efectiva,administrative_state,0.0,2851.0,2851.0,0.0,1476.5737704918033,0.44637545013308283
57,lista_espera,administrative_state,0.0,1013.0,1013.0,0.0,532.0983606557377,0.15860341318302804
57,grado_I,degree,0.0,1390.0,1390.0,0.0,810.8852459016393,0.3426176978062608
57,grado_II,degree,0.0,1548.0,1548.0,0.0,911.1147540983607,0.38156273108208033
57,grado_III,degree,0.0,1119.0,1119.0,0.0,660.1147540983607,0.27581957111165883
57,teleasistencia,benefit,0.0,882.0,882.0,0.0,466.6885245901639,0.30936513504033675
57,ayuda_domicilio,benefit,0.0,618.0,618.0,0.0,310.04918032786884,0.21676604700105226
57,atencion_residencial,benefit,0.0,303.0,303.0,0.0,147.68852459016392,0.10627849877236058
57,cuidados_familiares,benefit,0.0,1048.0,1048.0,0.0,552.1475409836065,0.36759031918625046
58,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
58,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
58,no_solicitantes,administrative_state,6387.0,889.0,6387.0,889.0,2828.032786885246,0.13918897761077187
58,pendiente_grado,administrative_state,0.0,195.0,809.0,0.0,482.95081967213116,0.030530765617660875
58,sin_grado,administrative_state,0.0,817.0,817.0,0.0,477.72131147540983,0.12791607953655865
58,con_derecho,administrative_state,0.0,165.0,502.0,0.0,308.73770491803276,0.025833724753405354
58,con_pia,administrative_state,0.0,28.0,126.0,0.0,70.8360655737705,0.004383904806638484
58,prestacion_efectiva,administrative_state,0.0,3144.0,3144.0,0.0,1629.688524590164,0.4922498825739784
58,lista_espera,administrative_state,0.0,1149.0,1149.0,0.0,589.0327868852459,0.17989666510098637
58,grado_I,degree,0.0,1578.0,1578.0,0.0,925.311475409836,0.3517610343290236
58,grado_II,degree,0.0,1746.0,1746.0,0.0,996.360655737705,0.38921087828800716
58,grado_III,degree,0.0,1162.0,1162.0,0.0,676.6229508196722,0.25902808738296923
58,teleasistencia,benefit,0.0,859.0,859.0,0.0,448.2295081967213,0.2732188295165394
58,ayuda_domicilio,benefit,0.0,672.0,672.0,0.0,339.26229508196724,0.21374045801526717
58,atencion_residencial,benefit,0.0,336.0,336.0,0.0,175.34426229508196,0.10687022900763359
58,cuidados_familiares,benefit,0.0,1277.0,1277.0,0.0,666.8524590163935,0.4061704834605598
59,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
59,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
59,no_solicitantes,administrative_state,6387.0,724.0,6387.0,724.0,2612.0,0.11335525285736653
59,pendiente_grado,administrative_state,0.0,195.0,949.0,0.0,532.7049180327868,0.030530765617660875
59,sin_grado,administrative_state,0.0,682.0,682.0,0.0,410.5409836065574,0.10677939564740879
59,con_derecho,administrative_state,0.0,114.0,561.0,0.0,320.26229508196724,0.017848755284170972
59,con_pia,administrative_state,0.0,30.0,144.0,0.0,76.59016393442623,0.004697040864255519
59,prestacion_efectiva,administrative_state,0.0,3184.0,3184.0,0.0,1653.704918032787,0.49851260372631906
59,lista_espera,administrative_state,0.0,1458.0,1458.0,0.0,781.1967213114754,0.22827618600281824
59,grado_I,degree,0.0,1829.0,1829.0,0.0,1087.360655737705,0.3821562891767656
59,grado_II,degree,0.0,1709.0,1709.0,0.0,1000.9016393442623,0.3570831592143753
59,grado_III,degree,0.0,1248.0,1248.0,0.0,743.4918032786885,0.2607605516088592
59,teleasistencia,benefit,0.0,899.0,899.0,0.0,466.1639344262295,0.28234924623115576
59,ayuda_domicilio,benefit,0.0,690.0,690.0,0.0,354.0983606557377,0.21670854271356785
59,atencion_residencial,benefit,0.0,296.0,296.0,0.0,157.34426229508196,0.09296482412060302
59,cuidados_familiares,benefit,0.0,1299.0,1299.0,0.0,676.0983606557377,0.4079773869346734
60,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
60,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
60,no_solicitantes,administrative_state,6387.0,852.0,6387.0,852.0,2779.4262295081967,0.13339596054485675
60,pendiente_grado,administrative_state,0.0,183.0,807.0,0.0,481.1475409836066,0.028651949271958667
60,sin_grado,administrative_state,0.0,1359.0,1359.0,0.0,787.7868852459017,0.21277595115077502
60,con_derecho,administrative_state,0.0,139.0,487.0,0.0,281.88524590163934,0.021762956004383906
60,con_pia,administrative_state,0.0,32.0,124.0,0.0,63.18032786885246,0.005010176921872554
60,prestacion_efectiva,administrative_state,0.0,2695.0,2695.0,0.0,1410.4262295081967,0.42195083763895413
60,lista_espera,administrative_state,0.0,1127.0,1127.0,0.0,583.1475409836065,0.176452168467199
60,grado_I,degree,0.0,1365.0,1365.0,0.0,810.344262295082,0.3418482344102179
60,grado_II,degree,0.0,1568.0,1568.0,0.0,917.2950819672132,0.39268720260455797
60,grado_III,degree,0.0,1060.0,1060.0,0.0,611.0,0.26546456298522414
60,teleasistencia,benefit,0.0,778.0,778.0,0.0,404.4590163934426,0.288682745825603
60,ayuda_domicilio,benefit,0.0,571.0,571.0,0.0,293.7049180327869,0.21187384044526902
60,atencion_residencial,benefit,0.0,301.0,301.0,0.0,158.65573770491804,0.11168831168831168
60,cuidados_familiares,benefit,0.0,1045.0,1045.0,0.0,553.6065573770492,0.3877551020408163
61,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
61,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
61,no_solicitantes,administrative_state,6387.0,585.0,6387.0,585.0,2482.3278688524592,0.09159229685298262
61,pendiente_grado,administrative_state,0.0,189.0,961.0,0.0,505.4918032786885,0.02959135744480977
61,sin_grado,administrative_state,0.0,947.0,947.0,0.0,572.9508196721312,0.14826992328166588
61,con_derecho,administrative_state,0.0,127.0,609.0,0.0,329.0,0.019884139658681698
61,con_pia,administrative_state,0.0,47.0,141.0,0.0,74.40983606557377,0.007358697354000313
61,prestacion_efectiva,administrative_state,0.0,2979.0,2979.0,0.0,1618.639344262295,0.46641615782057305
61,lista_espera,administrative_state,0.0,1513.0,1513.0,0.0,804.1803278688525,0.23688742758728668
61,grado_I,degree,0.0,1630.0,1630.0,0.0,989.7868852459017,0.3493356193741963
61,grado_II,degree,0.0,1868.0,1868.0,0.0,1134.0819672131147,0.40034290612944706
61,grado_III,degree,0.0,1168.0,1168.0,0.0,702.360655737705,0.2503214744963566
61,teleasistencia,benefit,0.0,898.0,898.0,0.0,473.2295081967213,0.30144343739509905
61,ayuda_domicilio,benefit,0.0,712.0,712.0,0.0,397.4590163934426,0.23900637797918764
61,atencion_residencial,benefit,0.0,395.0,395.0,0.0,213.81967213114754,0.13259483048002685
61,cuidados_familiares,benefit,0.0,974.0,974.0,0.0,534.1311475409836,0.3269553541456865
62,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
62,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
62,no_solicitantes,administrative_state,6387.0,597.0,6387.0,597.0,2479.5409836065573,0.09347111319868483
62,pendiente_grado,administrative_state,0.0,139.0,890.0,0.0,483.73770491803276,0.021762956004383906
62,sin_grado,administrative_state,0.0,930.0,930.0,0.0,556.5081967213115,0.1456082667919211
62,con_derecho,administrative_state,0.0,142.0,636.0,0.0,369.21311475409834,0.022232660090809455
62,con_pia,administrative_state,0.0,25.0,137.0,0.0,75.06557377049181,0.003914200720212932
62,prestacion_efectiva,administrative_state,0.0,3071.0,3071.0,0.0,1637.27868852459,0.48082041647095664
62,lista_espera,administrative_state,0.0,1483.0,1483.0,0.0,785.655737704918,0.23219038672303116
62,grado_I,degree,0.0,1741.0,1741.0,0.0,1058.967213114754,0.3687778013132811
62,grado_II,degree,0.0,1831.0,1831.0,0.0,1121.7377049180327,0.38784155899173905
62,grado_III,degree,0.0,1149.0,1149.0,0.0,686.5081967213115,0.2433806396949799
62,teleasistencia,benefit,0.0,872.0,872.0,0.0,461.8032786885246,0.28394659719960924
62,ayuda_domicilio,benefit,0.0,666.0,666.0,0.0,352.6885245901639,0.21686746987951808
62,atencion_residencial,benefit,0.0,331.0,331.0,0.0,186.47540983606558,0.10778248127645718
62,cuidados_familiares,benefit,0.0,1202.0,1202.0,0.0,636.311475409836,0.3914034516444155
63,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
63,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
63,no_solicitantes,administrative_state,6387.0,610.0,6387.0,610.0,2494.4590163934427,0.09550649757319556
63,pendiente_grado,administrative_state,0.0,163.0,951.0,0.0,529.983606557377,0.02552058869578832
63,sin_grado,administrative_state,0.0,846.0,846.0,0.0,521.9672131147541,0.13245655237200563
63,con_derecho,administrative_state,0.0,131.0,540.0,0.0,316.95081967213116,0.020510411773915768
63,con_pia,administrative_state,0.0,35.0,136.0,0.0,76.01639344262296,0.005479881008298106
63,prestacion_efectiva,administrative_state,0.0,3111.0,3111.0,0.0,1651.1803278688524,0.4870831376232973
63,lista_espera,administrative_state,0.0,1491.0,1491.0,0.0,796.4426229508197,0.2334429309534993
63,grado_I,degree,0.0,1856.0,1856.0,0.0,1097.4426229508197,0.38926174496644295
63,grado_II,degree,0.0,1767.0,1767.0,0.0,1064.0,0.37059563758389263
63,grado_III,degree,0.0,1145.0,1145.0,0.0,679.1475409836065,0.24014261744966442
63,teleasistencia,benefit,0.0,937.0,937.0,0.0,489.62295081967216,0.30118932819029254
63,ayuda_domicilio,benefit,0.0,679.0,679.0,0.0,359.8196721311475,0.2182577949212472
63,atencion_residencial,benefit,0.0,297.0,297.0,0.0,158.65573770491804,0.09546769527483125
63,cuidados_familiares,benefit,0.0,1198.0,1198.0,0.0,643.0819672131148,0.38508518161362904
64,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
64,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
64,no_solicitantes,administrative_state,6387.0,692.0,6387.0,692.0,2586.5245901639346,0.10834507593549397
64,pendiente_grado,administrative_state,0.0,154.0,854.0,0.0,459.11475409836066,0.024111476436511663
64,sin_grado,administrative_state,0.0,1537.0,1537.0,0.0,918.2950819672132,0.2406450602786911
64,con_derecho,administrative_state,0.0,124.0,464.0,0.0,259.9836065573771,0.019414435572256146
64,con_pia,administrative_state,0.0,31.0,131.0,0.0,63.60655737704918,0.0048536088930640365
64,prestacion_efectiva,administrative_state,0.0,2821.0,2821.0,0.0,1534.5737704918033,0.4416784092688273
64,lista_espera,administrative_state,0.0,1028.0,1028.0,0.0,564.9016393442623,0.16095193361515578
64,grado_I,degree,0.0,1285.0,1285.0,0.0,782.6229508196722,0.3209290709290709
64,grado_II,degree,0.0,1593.0,1593.0,0.0,968.9344262295082,0.39785214785214784
64,grado_III,degree,0.0,1126.0,1126.0,0.0,671.5081967213115,0.28121878121878124
64,teleasistencia,benefit,0.0,849.0,849.0,0.0,467.91803278688525,0.30095710740872034
64,ayuda_domicilio,benefit,0.0,615.0,615.0,0.0,342.59016393442624,0.21800779865295994
64,atencion_residencial,benefit,0.0,287.0,287.0,0.0,145.52459016393442,0.10173697270471464
64,cuidados_familiares,benefit,0.0,1070.0,1070.0,0.0,578.5409836065573,0.3792981212336051
65,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
65,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
65,no_solicitantes,administrative_state,6387.0,833.0,6387.0,833.0,2725.6721311475408,0.13042116799749492
65,pendiente_grado,administrative_state,0.0,180.0,863.0,0.0,486.9836065573771,0.028182245185533115
65,sin_grado,administrative_state,0.0,613.0,613.0,0.0,366.7049180327869,0.0959762016596211
65,con_derecho,administrative_state,0.0,141.0,595.0,0.0,342.60655737704917,0.02207609206200094
65,con_pia,administrative_state,0.0,31.0,144.0,0.0,75.73770491803279,0.0048536088930640365
65,prestacion_efectiva,administrative_state,0.0,3244.0,3244.0,0.0,1681.4754098360656,0.5079066854548301
65,lista_espera,administrative_state,0.0,1345.0,1345.0,0.0,707.8196721311475,0.21058399874745576
65,grado_I,degree,0.0,1680.0,1680.0,0.0,987.8688524590164,0.35286704473850034
65,grado_II,degree,0.0,1653.0,1653.0,0.0,979.1967213114754,0.34719596723377444
65,grado_III,degree,0.0,1428.0,1428.0,0.0,840.5737704918033,0.2999369880277253
65,teleasistencia,benefit,0.0,1005.0,1005.0,0.0,523.2786885245902,0.3098027127003699
65,ayuda_domicilio,benefit,0.0,652.0,652.0,0.0,340.8032786885246,0.20098643649815043
65,atencion_residencial,benefit,0.0,341.0,341.0,0.0,168.9016393442623,0.10511713933415537
65,cuidados_familiares,benefit,0.0,1246.0,1246.0,0.0,648.4918032786885,0.3840937114673243
66,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
66,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
66,no_solicitantes,administrative_state,6387.0,855.0,6387.0,855.0,2759.3278688524592,0.1338656646312823
